content,date,label,title,url
"Video shows cattle being swept away by floodwaters in Upper East region Viral video False A viral video showing a herd of cattle being washed away in floodwaters has been widely shared on social media and portrayed as an incident that happened in some parts of Ghana’s Upper East region following torrential rains and the spillage of excess water from the Bagre Dam in Burkina Faso. The video has been shared on Facebook, Twitter and WhatsApp, published by blogging websites[ ]  and also been mainstreamed by traditional media [   ] reinforcing the misleading characterization.   ” I just saw it on different platforms after I first saw it in one of the groups [on WhatsApp] I belong to and they cited a place between Bolga and Bawku as where the thing took place,” Managing Editor of A1 Radio in the Upper East region said in an interview with GhanaFact.     Days of torrential rains in Ghana’s Upper East and North East regions and the subsequent spillage of excess water from the Bagre Dam in Burkina Faso have caused flooding across large swaths of areas in that part of the country, destroying homes, farms and displacing residents. The regional coordinator of the National Disaster Management Organization (NADMO) in the Upper East region, Jerry Asamani has confirmed that four persons have so far died due to the torrential rains.   The viral video that shows the hapless cattle being washed away by the floodwaters did not happen in any part of the Upper East region of Ghana, but rather happened in Mexico after the country was hit by tropical storm Hanna on July 26, 2020. Using InVID video verification and Reverse Image search, GhanaFact was able to trace the original longer version of the viral video which was published by a digital platform belonging to one of Mexico City’s leading daily newspapers- “ ” on July 27, 2020. According to the publication, the flooding as seen in the viral video happened in Nayarit in Mexico following tropical storm Hanna.   The same video has since been flagged by fact-checkers in India [  ,   and Kenya [  ] after going viral and being mischaracterised in these countries.   The claim that the viral video that shows cattle being swept away by floodwaters happened in the Upper East region is false.     © 2022 All rights reserved","September 15, 2020",False,FACT-CHECK: Viral video showing cattle being washed away by floods is not from Upper East region,https://ghanafact.com/2020/09/fact-check-viral-video-showing-cattle-being-washed-away-by-floods-is-not-from-upper-east-region/
" COVID-19 vaccine recipients can not donate blood or plasma  Online platforms   A News article with the headline – “Red Cross is warning all Americans that Covid-vaccinated humans are ineligible for donating plasma” – is circulating on WhatsApp in Ghana. According to the article published by a  , the warning is an admission from American Red Cross that “the COVID-19 vaccines wipe out any natural antibodies that any person’s body has created to fight Covid-19 or its variants, so those people cannot help others fighting and/or dying from the China flu.”   The article further claimed that COVID-19 vaccines render the plasma useless after wiping out the antibodies of the vaccinated persons. “So, if America were to reach the 100 per cent vaccinated goal that the tyrannical government wants to reach so badly, then there would be nobody left who could donate plasma, blood or organs to anyone ever again, including their own offspring or family members with the same blood type,” it also said. But how factual is this article? This fact-check report will seek to verify the claim. GhanaFact found that blogging website   sourced the article from   – a platform that regularly publishes conspiracy theories, misinformation and disinformation about the COVID-19 vaccines. Meanwhile, the  has debunked the claim that COVID-19 vaccine recipients cannot donate blood or plasma. “There are claims circulating that incorrectly state that the Red Cross will not accept convalescent plasma donations from those who have received the COVID-19 vaccine because the vaccine wipes out those antibodies making the convalescent plasma ineffective in treating other COVID-19 patients,” the humanitarian organisation said on its website. Here are further clarifications to some lingering questions provided by the American Red Cross.   “Yes, you can donate blood after getting a COVID-19 vaccine, as long as you are symptom-free and feeling well at the time of the donation,” Red Cross has said. However, “please come prepared to share the manufacturer name of the vaccine you received. If you do not know the name of the vaccine manufacturer, we request you wait two weeks to donate after vaccination, out of precaution,” the association indicated.   ? The   allows people who have received a COVID-19 vaccine to donate dedicated COVID-19 convalescent plasma within six months of their infection of the virus, based on data that antibodies from natural infection can decline after six months, however, the Red Cross has discontinued our convalescent plasma collection program. Explaining this, the association said, “throughout the pandemic, the Red Cross has adapted its collection of lifesaving products to meet the needs of all patients including COVID-19 patients. Due to the decline in hospital demand and because the Red Cross and our industry partners have been able to build a sufficient supply of convalescent plasma to meet the foreseeable needs of COVID-19 patients the Red Cross stopped collecting convalescent plasma completely on June 14.”   Donating blood after receiving a COVID-19 vaccine does not reduce a donor’s protection from the virus. Similar to other vaccines such as measles, mumps or influenza, the COVID-19 vaccine is designed to generate an immune response to help protect an individual from illness. A donor’s immune response is not impacted by giving blood. Plasma donation and COVID-19 convalescent plasma donation are different. Historically, convalescent plasma has been used as a potentially life-saving treatment in some situations when new diseases or infections develop quickly, and no treatments or vaccines were available yet.   The claim that COVID-19 vaccine recipients cannot donate blood or plasma is rated FALSE. © 2022 All rights reserved","October 6, 2021",False,FACT-CHECK: COVID-19 vaccine recipients CAN donate blood or plasma,https://ghanafact.com/2021/10/3813/
" National Service allowance increased to GHS699 with immediate effect  Hardtruthgh.com  False Satirical website,   in a terse news report on September 25 claimed the National Service Secretariat has announced an increase in the monthly allowances of service personnel. The   that comes with the headline: “JUST IN: National Service Allowance to Be Increased to GHS699 With Immediate Effect – Hon. Mustapha Ussif” has since been republished by other blogging websites(  and  ) and shared on Facebook and Twitter. Ghana’s National Service Scheme is a one-year mandatory employment program for all tertiary graduates under the age of 40. Fourteen public posts of the Hardtruthgh.com article on Facebook has so far received more than 5,400 interactions, insights from the crowdtangle digital tool have shown.   According to Hardtruthgh.com, the announcement was made by the executive director of the National Service Secretariat, Hon. Mustapha Ussif during a press briefing “in the early hours of Friday, 25th September 2020”. “Hon. Mustapha Ussif went on to talk about their awareness of the struggle service personnel go through when their monthly allowances are finally been paid, with respect to the current mode of payment. He said, arrangements are been made for Service Personnel to receive their GHS699 monthly allowance through their preferred mobile money networks,” the article further stated.   The news story is fabricated and the website Hardtruthgh.com provides a disclaimer at the bottom of the article that, “most articles published by us [hardtruthgh.com] are fictitious irrespective of how similar they are to real-life issues and events.”   Despite this disclaimer, blogging websites that subsequently published the story did not label the article as such and discussions on social media are portraying the claim as true. GhanaFact checks from the website of the Ghana National Service Secretariate showed there had been no such announcement. Further checks from the Facebook page of the secretariate revealed the government agency had taken notice of the news article and is calling on the general public to “disregard” it while labelling it as “Fake.” GhanaFact has in the past flagged news articles published by the same website, Hardtruthgh.com as false. Read more:   On August 31, the NSS released postings of 86,478 eligible graduates from accredited tertiary institutions and private registrants who enrolled for the  , to various user agencies across Ghana. The national service personnel are currently entitled to a monthly allowance of GHS559.4.   The claim that National Service Secretariat has announced an increase in the monthly allowances of service personnel to GHS699 with immediate effect is false. © 2022 All rights reserved","September 25, 2020",False,FALSE: National Service allowance increased to GHS699 with immediate effect,https://ghanafact.com/2020/09/false-national-service-allowance-increased-to-ghs699-with-immediate-effect/
"Nigeria bans off-takers of Bonny Light Crude from Ghana, Lome (Togo) and Cotonou (Benin) Unknown Fake A letter being shared on social media dated August 5, 2020, claims Nigeria through an Executive Order has suspended all Tanker Take Over (TTO) transactions with buyers of its Bonny Light Crude Oil (BLCO) from Ghana, Lome (Togo) and Cotonou (Benin). The document comes with the headline, “Notice of ban on all Ghana/Lome/Cotonou TTO transactions,” and is written under the letterhead of the   and allegedly signed by one Bello Musah Abdullahi, even though the NNPC Group Managing Director is Mele Kyari.   The letter claimed the NNPC had taken notice of frustrations that potential buyers go through in closing deals in Ghana, Lome (Togo) and Cotonou (Benin) ports. “The corporation had suffered from lots of losses due to sea pirates hijacking vessels, non-performance from buyers after moving vessels to their point of calibration, which has affected the corporation and our country (Nigeria),” it added.   Tanker Take Over (TTO) transaction is a business practice whereby the seller gives the buyer his vessel of oil to go with and returns it later, while the BLCO is a high grade Nigerian crude oil produced in the Niger Delta basin and named after the city of Bonny. It is an important benchmark crude for all West African crude production.  lost $2.8 billions of dollars in revenue in 2018 due to oil-related crimes, government data shows.   “The Presidency has issued an Executive Order to ban all Tanker Take Over (TTO) transactions in the above-listed ports,” the letter claimed. The statement directed potential buyers of the light-sweet crude on TTO arrangements to either lift in Nigeria, Senegal, Cameroun, or move the vessel straight to the point of discharge. It further directed vessels at the banned ports to return to Nigeria waters or be blacklisted from entering the country.   GhanaFact could not find the letter published on the websites of  ,  , and  . Industry players in Accra, such as the Ghana Chamber of Bulk Oil Distributors (CBOD) have seen the letter but raised concerns over its authenticity. “We believe the letter is not authentic,” Chief Executive of the CBOD Senyo Hosi told GhanaFact. The Nigerian High Commission in Accra also said it had not received the notice of ban, therefore, could not speak to it. “We have not been served with any correspondence of such, so therefore we cannot confirm this letter,” Secretary to the High Commissioner Omobola Babafon told GhanaFact in an interview. A Human Resources Manager at NNPC, Rakiya Abubakar labelled the letter as “fake” when contacted by GhanaFact.   GhanaFact rates the claim as false and the letter as fake.     © 2022 All rights reserved","October 8, 2020",False,"FAKE: Nigeria bans off-takers of Crude from Ghana, Togo and Benin",https://ghanafact.com/2020/10/fake-nigeria-bans-off-takers-of-crude-from-ghana-togo-and-benin/
"Americans advised to reconsider travel to Ghana due to COVID-19 US State Department True The United States has advised its citizens to   to Ghana over fears of contracting COVID-19 in a new travel advisory issued on September 22. The State Department’s level 3 warning signalling high risk of COVID-19, comes as Ghana has eased a number of COVID-19 restrictions including reopening the Kotoka International Airport for regular international passenger travel, while it’s land and sea borders continue to remain closed until further notice.   A total of   have been confirmed in Ghana since March 12, with 299 deaths recorded as of September 24. Meanwhile, 45,299 victims have recovered/discharged, with active cases currently standing at 555.   The US has recorded  , with 205,914 deaths since January 20. Meanwhile, 4,398,907 victims have recovered in the US, with the country having 2,534,053 active cases as of September 24.   The travel alert also warns U.S. citizens travelling in Ghana to exercise caution while visiting border areas, in particular the northern border, and be sure to stay abreast of any regional Travel Advisory updates or Security Alerts affecting those areas. “Areas near the border in the Upper East and Upper West Regions,” the travel alert noted. ” The States Department sometimes exaggerate the magnitude of the threats. But there are unresolved conflicts across the areas mentioned waiting for a spark. It still doesn’t mean there is looming danger,” Executive Director of West Africa Centre for Counter Extremism, Mutaru Mumuni Muqthar told GhanaFact in an interview.   The   published by the US embassy in Ghana also urged its nationals to exercise increased caution in urban areas due to spate of crimes at night, particularly on highways. “The U.S. government has limited ability to provide emergency services to U.S. citizens. Local police may lack the resources to respond effectively to more serious crimes,” the advisory said. According to Security Analyst Sani Adib, “Since 2017, crime has been increasing according to Police records and we have not done much to investigate and prosecute. High profile murder cases (JB Danquah MP, Ahmed Suale, etc) are still unresolved. The Police lack advance crime investigation skillset and logistics to combat crime. The risk-level is therefore high.” © 2022 All rights reserved","September 24, 2020",False,TRUE: Americans advised to reconsider travel to Ghana due to COVID-19,https://ghanafact.com/2020/09/true-americans-advised-to-reconsider-travel-to-ghana-due-to-covid-19/
" Former Ghana FA boss Kwesi Nyantakyi’s life ban reduced to 12 years  Nhyria FM  Partly true Has the Court of Arbitration for Sport (CAS) reduced the life ban of the former Ghana Football Association (GFA) President Kwesi Nyantakyi to 12 years? That is the claim made by several news websites both local and international ( ,  ,  ,  ) and mainstream radio and TV platforms in Ghana ( ,  ) According to the online reports attributed to Nhyria FM a privately-owned radio station in Kumasi, in the Ashanti Region of Ghana, the life ban was reduced following a successful appeal by the former GFA boss.     Kwesi Nyantakyi was handed a   from all football-related activities by FIFA for breaking bribery and corruption rules in 2018. “The adjudicatory chamber found Mr Nyantakyi guilty of having violated art. 19 (Conflicts of interest), art. 21 (Bribery and corruption) and art. 22 (Commission) of the FIFA Code of Ethics,” a   from   revealed. He was also fined 500,000 Swiss Francs.   Nyantakyi, a former vice-president of the Confederation of African Football and a member of the Fifa Council was videoed allegedly accepting a   during an undercover investigation by journalist Anas Aremeyaw Anas.   GhanaFact in seeking to verify the claims made in the online reports, sent an email to the Court of Arbitration for Sport (CAS) to ascertain: On October 9, GhanaFact received a response from a Communications Officer at the Court of Arbitration for Sport (CAS), Katy Hogg, confirming that Kwesi Nyantakyi filed an appeal on December 17, 2018 against the decision of the Adjudicatory Chamber of the FIFA Ethics Committee. According to CAS, the appeal was “partially upheld” and the decision rendered by the Adjudicatory Chamber of the FIFA Ethics Committee on 29 October 2018 was amended as follows: According to Katy Hogg, “the Arbitral Award is expected to be published in the CAS jurisprudence database in the coming weeks.”   Two leading digital platforms in Ghana, Myjoyonline.com and Peacefmonline.com, currently have two contradictory stories on their platforms on how many years Kwesi Nyantakyi is supposed to serve his ban. News website, Myjoyonline.com in an October 6 story published on the platform claimed the life ban was reduced to  , but on October 9, another story was published claiming the ban has been reduced to  .   The online portal, Peacefmonline.com also on October 6 published a story claiming the life ban was reduced to  , but on October 12, another story has been published with a headline claiming the life ban has been reduced to  . Meanwhile, adomonline.com has since pulled down a story published on October 7, 2020, that claimed the former GFA boss has had his life ban reduced to  .   The claim that former GFA President, Kwesi Nyantakyi has appealed his life ban from all football-related activities at both national and international level is true. But his life ban was reduced to 15 years and not 12 years as being reported.       © 2022 All rights reserved","October 12, 2020",False,FACT-CHECK: Former Ghana FA boss Kwesi Nyantakyi’s life ban reduced,https://ghanafact.com/2020/10/fact-check-former-ghana-fa-boss-kwesi-nyantakyis-life-ban-reduced/
"Claim: There is no CAF directive that football be played behind closed doors Source: Ameenu Shardow Verdict: False Following the   in Ghana, after it was suspended in   due to the outbreak of COVID-19, a Ghanaian football administrator and the General Manager of  , Ameenu Shardow is contesting why football fans are not being allowed into stadiums. This comes after Ghana’s   instructed that all sporting events be played behind closed doors in line with a directive from the Confederation of African Football (CAF).   In a Facebook post on November 14, Ameenu Shardow dismissed reports that the Confederation of African Football (CAF) has issued such a directive.   A screenshot of his post was republished on the verified Facebook page of musician and social media activist, Kwame Asare Obeng popularly known as  , to his more than 346,000 followers. This fact-check report will seek to verify if the Confederation of African Football (CAF) has issued any directive for football to be played behind closed doors.   According to the  , all matches are to be played without spectators. The CAF protocols published on November 10 forms part of wide-ranging technical guidance that further demands that, “If the host association’s government approves that matches can be played with fans, the host federation must obtain an approval from CAF.” One can independently verify the Confederation of African Football (CAF) Covid -19 Protocols by visiting the  – News Center/COVID-19/ Frequently Asked Questions for the return to Football. “Wearing face masks covering the nose and mouth is mandatory at all times while in the stadium with the exception of the players during training/warming up and during the match,” the protocol demands. All attempts via phone calls to reach the General Manager of Dreams Football Club, Ameenu Shardow and present him with our findings proved futile. However, this report will be updated if we get a response.   In   and  , a limited number of fans are allowed in the stadiums after the football federations in the respective countries set out strict guidelines that fans had to follow in order to be allowed entry. Burundi was the first African nation to resume league football in the Covid-19 era in May, followed by Tanzania in June. The Confederation of African Football (CAF) in a   acknowledged the presence of football fans during matches in Tanzania, however, the CAF COVID-19 protocols were only published on  . Initially, Ghana’s President Nana Akufo-Addo had   that “seating at all stadia will be limited to twenty-five percent (25%) capacity to ensure social distancing.” However, this was reversed following the   issued by the Ministry of Youth and Sports.   The claim that there is no CAF directive that football matches be played behind closed doors is False.       © 2022 All rights reserved","November 17, 2020",False,FACT-CHECK: CAF directs all football matches be played without spectators?,https://ghanafact.com/2020/11/fact-check-caf-directs-all-football-matches-be-played-without-spectators/
" Finance Ministry to meet the leadership of aggrieved Menzgold customers  Unknown  Fake A letter allegedly issued by the Finance Ministry with the headline,” Government intervention in Menzgold saga” is being widely shared on Facebook, WhatsApp and Twitter. According to the viral letter which has been signed by an unknown official at the public relations unit of the ministry, “following persistent petition[s] by the customers of Menzgold to the President of the Republic Nana Addo Danquah Akufo-Addo over their locked up funds, His Excellency the President has directed the Finance Minister to meet with leaders of the customers in finding state-led solution to the problem as soon as possible.”   A musician and Social media activist Kwame Asare Obeng, popularly known as A Plus shared the letter to his more than 340,000 followers on his verified Facebook page. The leader of a pressure group, The People’s Project, said as part of his post that “Akufo Addo says he is going to pay Menzgold customers so that they can vote for him. If he says he will pay make sure you guys take the money before 7th December ooo. If he tells you stories and you fall for it and vote for him forget it. After election he won’t pay. Open your eyes.” The post has since generated more than 2,200 Facebook interactions including 175 shares, and 550 comments at the time of publishing this report.   “Yes. I can confirm that we didn’t issue any such press release. It is fake news,” Head of Public Relations at the Ministry of Finance, Cecilia Isabella Akwetey told GhanaFact. The National Vice Chairman of the Coalition of Aggrieved Customers of Menzgold Ghana (CACM), Francis Owusu in an interview with GhanaFact said even though he has sighted the letter, “our checks at the ministry has revealed that it is not coming from the ministry.” GhanaFact was unable to reach Kwame Asare Obeng for a comment before publishing this report. We would duly update this fact-check when we get a response.   Ghanaian gold dealership and investment firm,   in September 2018 by the Ghana Securities and Exchange Commission, after the   accused the company of operating without a license. Thousands of Ghanaians have had their monies locked up in the now-defunct company and according to the Coalition of Aggrieved Customers of Menzgold Ghana (CACM), they have “over 50,000 members” across the country. The Chief Executive Officer of the defunct gold dealership firm, Nana Appiah Mensah, aka NAM 1 is currently   of defrauding by false pretences in court.     © 2022 All rights reserved","October 13, 2020",False,FAKE: Viral letter claims Finance Ministry to meet aggrieved Menzgold customers,https://ghanafact.com/2020/10/fake-viral-letter-claims-finance-ministry-to-meet-aggrieved-menzgold-customers/
"Twitter has suspended a fake account using the name of Kimathi Rawlings, the son of Ghana’s late former President and founder of the largest opposition political party, National Democratic Congress (NDC), Jerry John Rawlings. Twitter said the account (@kimathirawlings) violated its rules on spam and platform manipulation, hence the suspension. The Twitter handle that comes with a profile picture of Kimathi Rawlings and Jerry John Rawlings was only created in November 2020 and at the time of being taken down had 3,963 followers. The account bio describes Kimathi Rawlings as an “oil and gas analyst, politician, son of former President of Ghana and warrior on life mission”. Posts by the fake Twitter account received considerable attention through retweets, sometimes by prominent Ghanaian politicians including a special aide to the NDC flagbearer for the 2020 elections, Joyce Bawah Mogtari. The former deputy transport minister shared a tweet from the fake handle to her more than 43,000 followers but has since deleted it when it emerged the account was fake.   The most recent tweet from the now-suspended account was posted two days ago on November 17, supposedly supporting the resignation of Ghana’s Special Prosecutor, Martin Amidu who has fallen out with the government and accused President Akufo-Addo of interference in his work.   Following checks by GhanaFact it was found that Kimathi Rawlings does not own a Twitter account and a subsequent statement from the Office of the Former President has described the tweets by the handle as “falsehoods” being attributed to the son of the late former President.   “The account is fake,” the Executive Secretary at the Office of Former President Jerry John Rawlings told GhanaFact via a text. Member of Parliament (MP) for the Klottey Korle Constituency and daughter of the former President, Dr Zanetor Rawlings also dismissed the account as “fake” when contacted by GhanaFact.   The late former President Jerry John Rawlings was married to Nana Konadu Agyemang, with whom he has four children. They are Zanetor Rawlings, Yaa Asantewaa Rawlings, Amina Rawlings and Kimathi Rawlings. The former Ghanaian leader, Jerry Rawlings, 73, died on November 12 at the Korle-Bu Teaching hospital in Accra after a short illness © 2022 All rights reserved","November 19, 2020",False,Twitter suspends fake Kimathi Rawlings account,https://ghanafact.com/2020/11/twitter-suspends-fake-kimathi-rawlings-account/
" COVID-19 vaccine compromises the immune system of recipients and has other side effects  Tiktok video 2 claims MISLEADING, 1 FALSE A Tiktok video showing a man who identifies himself as Joe Timm warning people against being vaccinated while making a number of claims about the side effects of the COVID-19 vaccines is being shared on WhatsApp in Ghana. Joe Timm who introduces himself as a Respiratory Therapist claimed that taking the vaccine could compromise the immune system of recipients, cause blood clots and subsequently weaken their hearts. In the 2 minutes and 50 seconds long video, the speaker in the video said he is struggling with these side effects after receiving the Pfizer vaccines. This fact-check  report will seek to verify the following:   “Hi everyone, I want to give you a little information about the COVID vaccination and I hope you watch the whole thing because there must be a twist in the hidden aspect. I am a Respiratory Therapist. I have been on the frontline of the COVID-19 battle since day one up until now. I am fully vaccinated on May 6, 2021. About two weeks after that, that’s when the trouble starts…  ” he partly said in the video.   GhanaFact checks on TikTok showed Joe Timm has published similar videos making several claims via his . Meanwhile, the   has 95% efficacy (the vaccine prevents 95% of cases of the disease) and has received authorization from the World Health Organization after a thorough assessment of its quality, safety, and efficacy in December 2019. “Millions of people have safely received  . All of the approved COVID-19 vaccines have been carefully tested and continue to be monitored. Like all vaccines,   go through a rigorous, multi-stage testing process, including large clinical trials that involve tens of thousands of people,” the   has emphasized. “COVID-19 vaccines do not compromise your immune system,” WHO Africa Infodemic Response Alliance told GhanaFact. COVID-19 vaccines provide protection against the disease by helping the body develop an   which then reduces the risk of contracting the illness and its consequences. According to the WHO, when you get a vaccine, your   responds by recognizing the invading germ, such as the virus or bacteria and then produce antibodies to fight disease. Therefore, the claim that COVID-19 compromises the immune system is FALSE.   “A very small number of myocarditis and pericarditis cases (inflammation of the heart) have been reported following the Pfizer vaccine.  In Europe, where the vaccine has been rolled out in larger numbers, a rate of less than one person in a million has been reported. Most of these cases have been mild and not required treatment or hospitalisation,” according to the Heart Foundation in New Zealand. The   is New Zealand’s heart charity, leading the fight against the country’s single biggest killer – heart disease. “There have been reports of very rare cases of myocarditis (inflammation of the heart muscle) and pericarditis (inflammation of the membrane surrounding the heart) following the second dose of mRNA COVID-19 vaccines,” the WHO Africa Infodemic Response Alliance (WHO/AIRA) said. Myocarditis and pericarditis can be caused by many factors, including infections, viruses, medicines and environmental factors. The currently available data suggest that there is also a potential relationship between these symptoms and mRNA vaccines. Research is underway to understand more. According to the WHO, cases have been mostly reported in younger men aged 12 – 29 (40.6 cases of myocarditis per million-second doses) compared to females of the same age group (4.2 cases per million-second doses), “However, globally, mRNA vaccines such as Pfizer and Moderna have been used to protect millions of people against COVID-19. A significant amount of data is available from both clinical trials and country surveillance programmes on their efficacy and safety”, the AIRA secretariate told GhanaFact. The claim has been rated  .   According to the Heart Foundation of New Zealand, there have been overseas reports of some people experiencing blood clots after getting the Covid-19 vaccine. These reports are not linked to the Pfizer vaccine. Meanwhile, reports of blood clots have been linked to Vaxzevria (AstraZeneca) or the Janssen COVID-19 vaccines. On July 4, 2021, the   (EMA) announced a possible link to very rare cases of unusual blood clots with low blood platelets, as a very rare side effect of Vaxzevria (formerly COVID-19 vaccine AstraZeneca). Also, the   (CDC) and the FDA recommended a pause of the Johnson and Johnson COVID-19 vaccine on April 13, 2021. At the time of the pause, about 6.8 million doses of the vaccine had been given. The purpose of this pause was to further investigate rare blood clots that had been reported after vaccination. “There have been reports of very rare but serious cases of blood clots accompanied by low platelet counts (known as thrombosis with thrombocytopenia syndrome (TTS)) occurring 3 to 30 days after vaccination with COVID-19 non-replicant adenovirus vector-based vaccines (such as the AstraZeneca and Janssen vaccines),” the   has indicated. Meanwhile,  has revealed that the risk of rare blood clotting is significantly higher as a result of catching COVID-19 than it is from being vaccinated against the virus. The   was published in the British Medical Journal by researchers from Oxford University, the London School of Hygiene and Tropical Medicine and several other British universities. With regards to pains, the   said, “like any vaccine, COVID-19 vaccines can cause mild, short term side effects, such as a low-grade fever or pain or redness at the injection site. The claim is rated  . © 2022 All rights reserved","October 7, 2021",False,FACT-CHECK: COVID-19 vaccines do NOT compromise the immune system of recipients,https://ghanafact.com/2021/10/3828/
" British doctors call for a cessation of COVID-19 vaccination and other claims about the safety of the vaccines WhatsApp video  3 FALSE, 1 MISLEADING A video produced by an American Television Network, One American News Network (OAN) claims doctors in England are calling for a complete cessation of COVID-19 vaccination after discovering they are unsafe for humans. “More and more evidence from around the world is pouring in that raises doubt about the safety and efficacy of the vaccines for the Chinese coronavirus. A new report from doctors from England calls for a complete cessation of using COVID vaccines on humans,” one of the two presenters seen in the video partly said. The fact-check report will seek to verify four claims made in the 4 minutes and 38 seconds long video.   “A new report from doctors from England calls for a complete cessation of using COVID vaccines on humans. According to the UK based evidence-based medicine consultancy group which submitted its findings to Britain’s department of health claiming there is more than enough evidence to declare the COVID-19 vaccines unsafe for use in humans. Doctors say after examining official public health records, they looked at a number of side effects of the vaccine including bleeding and clotting, unexpected immune system reactions, unusual pain reactions, neurological responses, loss of sight, hearing, speech or smells,” one of the presenters partly said in the video. “The ‘urgent British report’ is not official. It’s a whitepaper written by a physicist who supports ineffective and unproven pharmacological treatments for covid-19. The report uses vaccine suspected adverse events data from MHRA Yellow Card as evidence that covid vaccines are unsafe, but these data alone cannot be interpreted to reach conclusions about the existence of problems associated with vaccines,” the Chief Executive of the British Medical Regulatory Agency (MHRA), Dr June Reine told  Meanwhile, the   (AIRA) when contacted by GhanaFact said all COVID-19 vaccines went through rigorous clinical testing to ensure that they are safe and effective. “There are strict protections in place to help ensure the safety of all COVID-19 vaccines. Before receiving validation from WHO and national regulatory agencies, COVID-19 vaccines must undergo rigorous testing in clinical trials to prove that they meet internationally agreed benchmarks for safety and efficacy,” the AIRA Secretariat said. The WHO further emphasized that “unprecedented scientific collaborations have allowed COVID-19 vaccine research, development, and authorizations to be completed in record time – to meet the urgent need for these vaccines while maintaining high safety standards.” As with all vaccines, WHO and regulatory authorities will continuously monitor the use of COVID-19 vaccines to identify and respond to any safety issues that might arise, and through that process to assure they remain safe for use around the world. The claim is rated FALSE. “Adverse reaction affecting pregnancy including miscarriage,” a presenter said in the video. “Pregnant women should get vaccinated when the benefits outweigh the risks. We do not have enough data on the safety of vaccines for pregnant women. However, data from the United States, where around 90,000 pregnant women have been vaccinated with messenger RNA (mRNA) vaccines like the Pfizer-BioNTech and Modena vaccines have not raised any safety concerns,” the World Health Organization told GhanaFact when alerted to the claim. According to the WHO, countries have different guidelines based on their own situations. In countries where pregnant women can choose to get the vaccine, health workers would have to help them to understand the risks and benefits so they can make an informed decision. “If you are unsure, please ask your doctor,” the WHO/AIRA said. The claim is MISLEADING.   “Researchers explained that the products in the vaccine are toxic to humans called for an immediate halt to the vaccination programme to conduct a full investigation into these harmful effects.” “There is absolutely no poison in COVID-19 vaccines and over 5 billion doses have been given all around the world so far,” the   secretariat said in response to the claim. COVID-19 vaccines substantially reduce the risk of people getting sick and dying of the virus. They are a   in ending the pandemic. The claim that products in the vaccines are toxic is FALSE. “To be clear, this is an experimental drug. And it is now being administered without proper testing or safety protocols. Something that is never being done before for any other disease and we are witnessing the consequences of that first hand,” one presenter said. “In the past, vaccines have been developed through a series of consecutive steps that can take many years. Now, given the urgent need for COVID-19 vaccines, unprecedented financial investments and scientific collaborations are changing how vaccines are developed,” according to the  . Before receiving validation from WHO and national regulatory agencies, COVID-19 vaccines went through rigorous testing in clinical trials to prove that they meet internationally agreed benchmarks for safety and efficacy. Some of the steps in the research and development process of the vaccines were done simultaneously, while still maintaining strict clinical and safety standards.         Therefore, the claim that COVID-19 vaccines are being administered without proper testing or safety protocols is  . © 2022 All rights reserved","October 6, 2021",False,FALSE: British doctors call for a cessation of COVID-19 vaccination because they’re unsafe,https://ghanafact.com/2021/10/3822/
"Anas Armeyaw Anas and the BBC to release a video documentary on Ghana’s 2020 elections Viral visual card Fake A promotional visual card claims investigative journalist Anas Armeyaw Anas and the BBC are set to release a video documentary on the contentious Ghana 2020 elections. The artwork that shows Anas wearing his trademark mask purports that the BBC Africa Eye together with Anas Armeyaw Anas will soon be publishing: “An investigative piece on Ghana’s 2020 elections.”   This has since been published as a news article on a number of blogging websites including  ,   and   and shared across several social media platforms. But how true is this claim?   Ghanaians went to the polls on December 7 to vote in a presidential and parliamentary elections. According to the country’s election management body, the Electoral Commission, the incumbent, Nana Akufo-Addo has been re-elected. However, the opposition National Democratic Congress (NDC) has since rejected the results and labelled the election as “flawed.”   Checks on the verified Facebook pages of Anas Armeyaw Anas and the BBC News Africa showed they had not published the viral artwork. Further checks from credible online platforms in Ghana showed none of them had also published any such report. “It is false. There is nothing truthful about it,” Anas Aremeyaw Anas told GhanaFact.   The viral visual card claiming Anas Armeyaw Anas and the BBC are set to release a video documentary on Ghana’s 2020 elections is fake and the content is false.           © 2022 All rights reserved","December 15, 2020",False,FAKE: Anas and BBC investigate Ghana’s 2020 elections,https://ghanafact.com/2020/12/fake-anas-and-bbc-investigate-ghanas-2020-elections/
